L1,L2,L3,L4,L5,L6,x,y,z,roll,pitch,yaw
13.846757,14.068020,17.196116,18.273664,19.328224,18.401823,-5.121402,-5.283478,14.787787,-17.305507,19.133133,-4.974265
20.840510,16.699113,16.775590,16.188014,16.314182,19.381928,-5.963456,6.065049,15.183592,-7.602638,-7.645966,14.146868
19.706333,21.359527,22.784259,18.948299,16.648068,18.780425,-7.748956,-2.951921,17.684958,15.407848,-0.821332,3.366165
16.575788,18.899197,15.519177,14.047944,12.979396,14.179028,4.049408,-1.048750,14.346841,10.709902,-12.584222,-16.323118
19.487640,20.591584,17.989354,15.605250,13.698618,16.179349,0.079283,1.524258,16.882974,17.780552,-15.554904,-10.658720
17.625777,20.880899,19.613910,17.869041,17.789925,17.455123,3.553764,-5.736836,17.011018,6.845582,1.565600,-9.861252
17.872296,15.485421,13.629628,16.350276,17.157942,16.632608,4.177613,5.732863,14.326123,-6.661472,-5.059359,3.553796
16.676192,14.052672,12.181285,11.578748,10.977950,15.288599,-3.696818,3.113908,12.242401,1.966354,-18.673161,-4.178059
18.664315,17.120367,19.495194,22.701486,23.780837,23.233930,-4.902048,-1.601724,19.886442,-19.506313,14.774277,-14.287957
20.410813,18.949375,21.713787,23.715342,21.808325,22.079531,-6.973619,5.008318,19.428448,-1.643077,10.474664,-9.560065
14.517617,14.901212,16.920378,17.170139,13.737289,12.651200,-1.194011,4.978725,13.768909,13.026335,12.024021,3.238149
16.510578,16.959602,18.161958,20.538398,20.631423,17.846490,3.234352,0.592496,17.951305,-6.294755,12.220989,-0.641197
22.350488,23.507134,20.974917,19.347649,22.145508,21.406733,7.637130,-6.721432,18.784030,4.592495,-15.462068,8.774753
18.864253,12.350065,10.110236,13.096095,16.482226,18.139474,0.825324,6.775273,12.776090,-19.939742,-10.501216,18.414024
19.488201,18.025512,21.976498,24.039686,22.515805,21.610810,-7.299092,3.528599,19.450018,-7.707843,18.901421,-1.313433
12.253713,18.205249,18.116316,15.579207,12.484393,12.456170,1.314380,-5.213908,13.173595,18.315237,13.958812,-18.476997
16.239389,17.731024,17.672767,17.045880,18.018159,19.681089,-3.545988,-7.774546,14.951811,-4.729495,11.611160,-19.849393
20.847041,23.211746,22.027009,17.489808,17.867492,18.513305,0.675108,-6.199892,18.700231,16.194884,-13.008326,9.140146
22.889800,22.722473,19.761914,18.718424,17.124177,20.474111,-0.906866,3.251968,19.575916,11.947911,-19.228287,-18.932136
23.658627,20.931496,20.737703,22.140859,21.223654,23.880972,-6.124713,6.603528,19.913911,-1.445486,-9.139026,-12.028172
20.716243,18.658364,18.502482,17.018110,20.538644,21.908236,-1.920940,-5.234445,18.301049,-14.798474,-13.856017,18.013469
19.034861,19.402596,18.532579,19.164305,20.153773,19.060497,4.237326,-0.957642,18.539612,-2.452289,-0.447604,1.019231
15.790098,20.970011,21.779407,20.810461,18.586780,14.590813,6.693893,-3.317428,17.013628,16.491941,14.990490,-1.344166
15.941169,16.976069,12.682932,11.641055,15.098616,17.779373,3.083185,-6.039877,12.639019,-18.619554,-12.107632,-19.091420
21.080883,22.221773,21.210448,21.630045,23.989563,22.016919,7.529988,-5.715516,19.712691,-4.972458,-0.553561,4.830143
17.727419,16.333742,16.487399,14.854619,14.631302,17.768797,-5.981361,-0.124625,14.946394,0.791277,-8.190332,-0.676903
11.579303,16.206879,17.314285,15.108430,15.421956,12.927660,2.342622,-7.872415,12.015466,9.376551,9.934529,3.655670
16.044950,17.456730,21.295997,21.062033,19.158383,16.002961,-1.810401,-0.362653,18.017887,5.908767,19.750730,16.803567
17.063605,18.015032,16.403611,16.183025,15.856423,16.982226,0.997513,-0.931884,16.348112,1.933051,-4.530827,-13.159356
17.472796,16.493516,16.937747,13.842801,10.681321,13.469827,-4.826391,5.324565,12.554336,17.974922,-4.587684,12.259359
21.851459,21.703653,18.606162,16.873260,16.009368,19.957724,-1.697179,0.798911,18.687800,10.371024,-18.845425,-17.660389
18.592052,18.447858,15.867978,14.341242,12.433145,16.396039,-2.556124,2.151685,15.215072,14.002703,-18.024101,-15.743489
18.295260,15.203218,14.209270,12.192453,12.201394,14.612346,-2.296356,5.405020,12.646039,5.076829,-10.387061,18.998025
20.713778,20.916979,18.742318,16.517929,17.455337,20.620667,-2.031362,-4.074675,18.365601,3.079377,-12.056203,-10.869231
17.798081,15.482342,14.506418,15.074847,17.649149,21.346538,-6.154172,-3.586626,14.974804,-14.748084,-5.534212,-17.100591
24.350851,23.602488,21.657976,18.402736,17.820661,19.657736,0.019356,5.081014,19.811105,18.578204,-13.524343,19.051681
18.282792,22.644938,23.946418,21.561039,20.398291,16.760381,5.070605,-5.291405,18.940396,19.955360,7.089540,15.215918
15.153780,14.111949,17.187961,20.062781,16.751689,15.316960,-2.503888,7.518094,14.100990,2.668419,16.863789,-6.029089
11.434658,11.927961,11.855131,13.945521,16.097595,15.576778,-0.023421,-3.792860,12.435086,-19.412739,9.353515,-12.057956
17.922156,17.906659,19.760021,20.282152,21.415258,22.025587,-6.111616,-6.331792,17.515845,-11.773259,12.973183,-11.224689
14.615370,18.467883,19.415638,18.240562,15.083373,13.588517,1.208267,-0.682154,16.230822,16.652906,10.516271,-7.005085
20.425885,19.178553,19.136491,18.214373,20.808200,20.866163,0.247428,-3.473804,19.063101,-7.622515,-8.055865,17.637509
22.193467,21.875195,18.555231,16.282790,16.378247,20.861553,-2.315573,-1.341816,18.821829,7.823158,-19.443241,-17.177414
18.311702,20.069541,17.452083,16.667474,19.592518,19.542516,5.813583,-7.758600,15.599801,-9.459044,-5.211049,-7.606616
15.081739,15.579631,17.895256,18.797660,17.631142,16.657818,-2.495760,-0.073342,16.521448,-0.887599,12.608096,-3.212685
12.745465,13.034080,16.142788,19.867958,16.168937,13.851771,-0.689898,6.637955,13.328661,2.849385,18.908329,-14.890510
16.911881,19.463994,20.505453,16.361338,16.299018,17.239140,-4.190577,-7.960524,15.131493,9.862166,-2.671911,5.650647
17.647832,17.300253,15.465672,18.423151,17.385293,16.968905,4.338609,5.567372,15.246628,-5.160129,-6.883237,-15.081113
16.016963,12.974676,13.701875,18.085000,18.065882,19.191749,-3.625528,4.206725,14.891242,-14.024514,0.521986,-19.819902
11.670883,11.786098,12.481233,14.469520,13.423223,12.440602,0.400034,1.861244,12.246544,-2.502480,7.015190,-6.521755
19.528498,20.900969,19.410483,18.693737,20.588118,21.751672,0.497815,-7.896823,18.152112,-7.721562,1.718935,-16.279117
19.796174,20.452389,20.407527,22.202307,25.603040,23.226520,5.974147,-7.507935,19.517127,-19.405042,6.429530,1.684964
18.821103,19.369567,20.148849,22.940448,25.330498,21.684516,7.001809,-3.984486,19.611478,-14.612803,11.707797,4.860023
20.286031,18.480548,20.663927,20.100145,17.833745,19.056723,-7.220520,5.731350,16.799040,2.381313,6.552281,10.031617
13.524485,17.495319,17.507313,19.582992,18.298728,14.039083,7.661519,-1.091243,14.489662,-1.944564,16.655522,-13.472054
19.057863,17.667924,18.078473,22.906586,23.280978,21.817531,2.117214,4.344627,19.527329,-17.966831,6.040896,-18.246430
18.558954,16.196797,18.680563,18.730360,20.524106,21.332789,-6.837859,-2.134947,17.254320,-19.664409,2.827837,9.357738
21.643573,19.660084,19.825396,18.257503,17.925480,19.918127,-4.610816,3.333465,18.393191,0.735002,-5.820215,13.704430
13.728271,15.004471,17.621221,16.170682,16.412501,14.938751,-2.241804,-4.265518,14.538391,-0.718217,7.561334,12.097840
17.922987,16.024107,15.052019,15.874859,19.212558,20.732127,-1.173100,-3.502183,16.812887,-19.145394,-6.048441,-3.567675
13.949309,14.075639,14.877576,16.708978,15.508850,12.199220,4.130326,4.138666,13.002382,5.692689,12.069678,6.913795
16.463030,18.687767,18.397335,18.602074,20.660004,17.806235,6.652012,-6.380738,15.758162,-2.974633,4.493913,4.819106
18.428639,18.508151,17.980583,19.962308,21.132914,20.578859,2.075842,-1.656567,18.956643,-11.816160,3.760655,-11.876531
14.355483,16.533874,13.786109,14.434481,16.249704,14.749384,7.294546,-3.584431,12.280684,-7.806760,-1.901674,-7.946485
15.815323,16.348437,15.162432,15.545226,14.893551,13.601347,4.081895,2.690285,14.170409,7.224139,-1.603572,1.529096
17.200014,15.880077,16.130723,18.181064,19.688674,19.198051,0.417779,-0.097954,17.495264,-13.100403,2.785898,-1.901196
14.929452,15.315779,16.486362,17.565420,20.956253,17.335992,5.601776,-5.582789,14.680444,-10.874162,2.748422,18.752284
20.385675,19.091444,18.287079,19.434141,23.307627,22.200695,5.056495,-4.386737,19.025041,-15.427040,-5.992392,13.086853
15.179569,12.837416,14.860589,12.982216,14.255874,16.069327,-5.885912,-1.297424,12.550904,-12.286727,-3.696211,13.574972
15.368614,16.266943,16.599401,19.312688,17.533614,14.903585,4.171587,4.583435,15.210584,-0.143248,8.940157,-8.403381
16.570987,15.281072,12.280048,10.662940,12.770041,14.326852,1.875719,-0.159914,13.144282,2.676419,-19.770953,7.163921
21.828547,19.070916,18.436413,18.902525,18.973654,20.356981,-1.637645,6.022272,18.351525,-2.684445,-5.891559,8.594426
16.389679,20.079532,18.091545,16.991252,16.325450,15.643929,5.460352,-3.999584,15.497204,5.922844,1.239804,-15.368746
19.696816,20.670354,19.996745,13.492407,12.610676,17.032782,-7.386885,-4.484336,14.660695,16.251166,-19.619704,7.439056
17.879172,14.310524,15.805526,14.118094,15.754947,18.172973,-6.460705,0.490250,14.064587,-15.531940,-6.212399,18.578081
14.188717,19.701412,19.083591,17.440651,16.844880,13.823237,7.169636,-6.846760,13.361792,11.927654,11.190545,-5.989547
13.473546,16.681313,17.356758,16.274850,13.304203,13.900932,-1.663750,-1.333425,14.507320,14.542890,8.677420,-15.150492
16.593604,13.863983,13.187934,17.577490,18.133134,18.428687,0.516194,5.029549,15.128096,-16.562451,-3.047139,-12.810727
19.088616,16.951475,15.293923,17.858060,18.611271,16.852955,6.458280,6.920532,14.344396,0.580311,-0.038677,11.216935
22.933940,20.035720,18.710843,19.715382,19.246319,21.691075,-2.559436,7.254635,18.687362,-2.246835,-12.405448,-2.692236
16.476910,20.291973,21.824126,21.515199,18.186203,15.469919,2.622330,0.489523,18.543274,15.287621,14.805183,-5.547429
22.534200,23.987330,19.694824,16.589213,18.704503,21.789671,3.637777,-7.928927,18.267407,1.005942,-17.692775,-17.170354
20.296792,19.272020,19.516356,17.305026,18.294115,20.151308,-4.431782,-2.440057,18.187419,-2.589111,-8.377889,10.675171
16.709503,19.872535,17.520349,13.156423,12.705593,14.675172,0.887265,-5.211825,14.594160,18.020436,-10.357278,-9.244953
13.760728,16.439139,19.362152,19.813088,16.878217,14.510858,-0.716277,0.041936,16.508124,9.418910,19.788377,-3.514802
14.696718,13.751534,15.433370,19.680273,19.993476,17.305987,1.764233,2.535567,16.292145,-15.296042,14.195288,-6.580233
13.293689,14.906522,16.909700,17.333479,19.998827,17.508534,0.703841,-7.895193,14.324512,-17.060801,11.614168,5.343394
12.957996,13.167232,15.695100,17.812618,16.515729,13.831849,0.293701,2.098712,14.588541,-2.034273,16.629082,0.756055
15.024100,14.796201,17.534022,16.642809,17.642520,16.730878,-3.423236,-3.442900,15.247353,-8.805518,5.981028,13.869237
14.427535,18.507511,19.131464,19.037777,19.658021,16.024145,6.064259,-7.285851,14.855138,1.983184,14.240159,0.011677
13.476772,17.881724,15.830823,14.672443,14.255231,12.190842,6.984689,-3.929060,12.030177,8.952434,2.583919,-9.794415
19.765085,21.489878,21.756461,20.258125,19.612887,17.115719,4.899349,0.269437,18.949797,16.977112,2.512424,18.167333
19.877291,19.942420,15.602078,16.630902,18.403405,19.528173,7.505359,-0.541849,16.160034,-14.077711,-17.768112,-14.746858
19.562747,16.443547,13.722773,16.285585,17.032858,19.573809,0.387759,5.034314,15.964009,-11.008459,-16.970525,-10.627603
17.683226,15.060358,16.654033,15.644350,17.419529,19.273248,-6.194097,-1.594587,15.336202,-15.204913,-4.146904,11.158230
15.338484,16.209107,17.979383,20.434882,21.651266,18.613390,2.403751,-3.293905,17.693848,-13.258918,15.797549,-1.736113
17.732534,14.673174,15.871382,17.051283,17.506874,18.954429,-4.945825,2.813683,15.762076,-11.251426,-0.517474,1.606647
19.776032,22.155871,18.028740,15.254547,16.808275,18.533985,5.710973,-6.866424,15.772386,3.759299,-15.216812,-14.950489
16.545453,17.276781,18.863861,24.379010,23.372751,18.412498,7.085649,5.559367,17.368103,-14.692694,19.576619,-14.640274
16.106079,16.389171,19.521382,18.156484,17.470669,17.439642,-6.344850,-2.794411,15.795957,-2.165345,9.258729,8.800290
20.659872,22.101628,19.777692,14.364419,15.438997,19.289902,-3.256977,-7.750032,16.401139,13.438715,-18.916901,-4.505967
19.218195,17.748639,15.700637,17.119815,20.488855,20.346795,4.784544,-1.914388,17.471914,-14.935871,-8.168952,3.912625
17.315348,16.568186,16.015083,14.409895,13.293616,14.362957,-0.932564,3.462349,14.588229,10.154982,-6.150521,8.729807
20.583239,21.329916,19.348470,16.108176,14.845681,16.745893,-0.119671,1.563233,17.844779,18.265512,-14.126018,2.753173
17.124178,18.191662,19.813364,18.289096,17.637681,19.735565,-7.527741,-5.524732,15.565482,5.385611,9.375949,-11.647656
15.903044,17.952982,20.243178,21.942966,17.954238,15.248812,1.162294,5.630000,16.976576,11.582808,16.932774,-9.188569
21.344985,17.690473,15.145815,17.651831,19.737112,21.731544,1.159395,4.363181,18.110348,-15.748401,-14.208753,-2.747419
18.020251,19.578332,19.949731,17.984785,17.067678,14.732694,3.867062,1.051353,16.882316,19.716014,2.317309,19.829850
21.642766,15.870220,14.994118,16.825420,18.475101,22.715516,-6.774311,5.604708,15.976206,-17.984044,-16.363139,-0.908853
15.989574,14.185046,14.149236,19.438081,20.300389,17.773453,4.594663,5.108536,15.267692,-19.118964,7.712662,-7.021867
18.742567,19.250612,22.715521,21.879194,18.006743,16.982809,-4.904080,4.448761,18.070374,14.184506,19.103225,13.992510
12.339218,14.775916,16.122926,16.526908,16.520715,14.839743,0.494843,-4.394601,14.233635,-2.443658,14.161235,-5.839757
18.796258,18.033874,14.731090,15.267166,16.800903,16.209847,6.786077,2.326653,14.710591,4.076836,-14.051635,6.076567
20.567823,22.049039,21.674064,22.760982,25.270290,22.608164,7.776903,-7.021863,19.723782,-9.504039,5.252362,2.881647
17.248363,18.441399,17.181315,18.275407,16.368715,13.460681,7.604694,6.407160,13.276640,16.439467,2.966059,1.553649
11.047009,14.744161,16.811288,14.249768,11.377625,11.811414,-3.123698,-3.340657,12.141593,17.834440,12.381319,-3.549613
18.494241,20.913284,21.030505,20.453397,18.848066,16.841429,4.058215,0.344076,18.810848,11.820998,5.597069,0.627243
19.431500,18.105107,18.239860,18.377338,17.909620,20.012200,-4.698318,1.538119,17.786177,-0.825422,-3.961690,-7.169257
21.745720,24.561091,21.232347,18.224070,18.459536,19.375895,5.782091,-5.300113,18.813634,12.701506,-12.474937,-11.172177
18.169132,19.314290,21.739690,21.705572,18.584971,15.241073,2.525507,5.186795,17.735251,19.613135,19.300719,19.117918
15.822267,15.303531,15.194583,13.346618,12.960159,16.814249,-6.364708,-1.975051,13.009248,4.776690,-6.658287,-9.770576
14.009006,15.479756,16.376451,15.139170,15.200426,13.471770,1.287437,-2.190486,14.414148,6.094166,3.445962,9.521734
15.004549,14.788319,12.347441,14.673537,17.187932,15.243247,7.415812,-0.302048,12.616324,-11.124962,-3.474792,1.717389
15.986559,18.823959,16.666533,13.965943,16.202777,15.223417,5.517962,-7.315200,13.001874,8.765938,-10.479527,2.258843
21.434626,21.559219,17.950300,17.677214,18.569433,20.519732,4.049710,-0.830699,18.813751,-2.514956,-15.708915,-14.848081
13.919367,14.653253,15.370384,16.224853,18.370958,15.917875,3.248797,-3.981419,14.606928,-8.647000,5.819803,7.051745
17.996491,18.211527,21.070296,22.996472,23.247074,21.967997,-4.054022,-3.716078,19.916639,-11.912996,18.847888,-9.419330
15.233879,12.700485,15.510377,17.058034,18.155799,19.133341,-7.360936,-0.971736,14.200629,-19.416158,8.709448,-4.908008
12.457470,11.056640,13.551324,15.596302,14.470656,12.404459,-0.606189,3.626834,12.386864,-3.141002,14.505582,5.627614
21.263225,19.569790,19.330607,17.183337,18.058579,21.158856,-6.122019,-1.484024,18.171028,-2.927336,-11.579536,5.685935
20.254327,18.655968,19.834463,19.012318,21.178591,22.495177,-5.414080,-4.467831,18.721877,-14.278366,-3.546739,8.100381
12.597795,11.643042,15.764824,17.080167,18.956210,15.639612,-1.283907,-2.107035,14.411572,-18.957907,16.299600,18.060466
18.304234,16.480669,17.635623,19.828854,18.792261,16.366950,2.657846,7.635265,15.548204,3.160702,13.865265,14.373317
19.996563,20.572767,19.044318,18.914667,18.192564,16.052874,7.570470,5.525037,15.866011,19.867736,-0.938263,11.498190
17.039338,19.111759,22.271785,20.718551,18.924455,17.282045,-3.525593,-2.931310,18.403633,7.783592,13.237563,11.677501
19.216145,18.850739,18.730236,18.664714,16.471767,16.353942,0.502287,6.464320,16.604567,11.516505,0.158272,4.208066
18.468535,17.271011,13.973845,16.728523,16.004261,15.345304,6.891083,7.664902,12.276039,0.686150,-15.345310,-4.504229
16.401309,16.702503,17.074924,11.380983,8.841891,12.131148,-5.333401,0.940916,12.175876,19.156946,-10.507427,16.170128
21.173197,22.439279,21.411307,19.946631,22.382266,21.505410,4.627996,-7.658113,19.281001,0.184206,-7.842148,9.053999
18.040729,18.795919,21.057798,17.678192,14.019310,15.250746,-6.352554,2.164323,15.770291,17.715297,5.805328,15.164805
15.076988,17.040546,18.327576,20.358694,17.560369,13.052756,6.137963,5.192892,14.611922,10.875560,18.211809,0.974302
22.465593,20.875807,19.215184,21.223420,20.056296,21.569770,0.355802,7.284542,19.210181,-0.788120,-12.533747,-15.736750
13.163112,15.785854,18.534807,20.548283,23.195508,17.057514,7.586023,-7.649914,14.069690,-9.517635,17.026236,18.476852
16.576094,15.270933,12.828260,12.522055,14.138076,13.676154,4.097667,2.340968,12.898918,6.403112,-12.227013,12.356458
18.650778,19.989236,19.603361,21.609685,21.399523,20.130518,3.561121,-0.620859,19.525100,-6.989641,6.680215,-17.528698
19.723883,19.570271,21.284489,21.838161,19.581994,21.458866,-7.958381,1.871703,18.392675,9.110744,6.389241,-19.525960
16.144007,19.168837,23.258560,21.582727,20.085479,17.898805,-4.710180,-6.649616,17.654050,5.459916,18.475352,11.790672
16.729410,18.217820,18.742497,14.803780,14.370082,15.835322,-3.834093,-4.376296,15.132118,10.151726,-5.961304,6.918363
15.979125,17.531901,19.723399,18.927631,16.824665,18.322791,-6.720725,-2.857559,15.832512,10.502522,13.962920,-14.416028
17.574120,16.454426,16.648594,18.666297,18.787284,16.672602,3.765244,4.281129,16.244220,-1.385250,6.275287,8.558473
11.848374,13.100569,15.764168,18.361173,19.749567,14.310691,5.162411,-2.568494,14.062221,-7.390988,19.429149,12.722545
17.383120,15.967291,18.108646,17.651058,18.579773,17.742796,-2.505750,-0.359739,16.873899,-7.346528,4.539597,19.471864
21.332479,21.267127,22.599471,23.037105,19.840164,20.985654,-5.821790,6.007427,19.493522,12.208996,2.143713,-13.155614
18.630969,18.130474,17.899723,17.203204,17.531552,16.372233,2.654231,2.133591,16.853540,7.573421,-1.175756,17.093193
21.773293,24.676808,21.997218,18.930264,19.606617,20.115140,5.287058,-6.958595,19.104304,11.413180,-9.584573,-7.131025
17.573928,19.695270,19.779420,20.439799,18.493796,17.095207,2.777934,1.310490,18.319317,5.930931,6.254428,-11.266596
